experiment_id,subaction_index,narration_id,narration,verb,noun,all_nouns,start_frame,stop_frame,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,hand,candidate_source,raw_candidate_count,tried_candidate_count,contact_points,active_object_bbox,active_object_selection_score,mask_source_contact,mask_source_reference,tracker_backend,projection_method,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,reference_mask_area,object_track_status,object_track_length,object_track_confidence,track_break_reason,ref_idx,ref_selection_reason,reference_gap,projection_source,projection_status,projected_contact_inside_count,projected_contact_to_object_distance,reference_hand_overlap_ratio,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,trajectory_status,status,fail_reason,sample_score,sample_dir,best_sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,trajectory_points,missing_trajectory_count,tracked_reference_object_bbox,label_heatmap_npy,label_heatmap_png,mask_projection_overlay,heatmap_shape,heatmap_mode,arrow_generated,is_final_tuple
E8,1,P01_109_1,open rucksack,open,rucksack,['rucksack'],153,226,152,225,3,168,right,new_contact_episode,97,12,59,"[166.0, 95.0, 309.0, 255.0]",3.1967240255558673,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9314285714285715,36,35,23,0.6571428571428571,1.8697962760925293,5,0.0,21128.0,success,169,0.34195768265117316,,165.0,pre_contact_gap_tracked_reference,3.0,cotracker_weighted_affine,success,5,0.0,0.2523111111111111,,,,,,,success,keep,,5.3402965879077,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_03_frame_000168_right,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_03_frame_000168_right,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_03_frame_000168_right/reference_frame.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_03_frame_000168_right/label_heatmap_merged_overlay.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_03_frame_000168_right/vrb_style_affordance.png,6.0,0.0,"[167.77, 99.03, 307.37, 251.45]",vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_03_frame_000168_right/label_heatmap_merged.npy,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_03_frame_000168_right/label_heatmap_merged.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_03_frame_000168_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,1,P01_109_1,open rucksack,open,rucksack,['rucksack'],153,226,152,225,4,170,left,new_contact_episode,97,12,36,"[169.0, 92.0, 311.0, 255.0]",3.4724315308864577,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,1.0,36,35,35,1.0,1.1540402173995972,5,0.0,23472.0,success,171,0.34195768265117316,,169.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.21604444444444446,,,,,,,success,keep,,5.685312126811344,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_04_frame_000170_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_04_frame_000170_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_04_frame_000170_left/reference_frame.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_04_frame_000170_left/label_heatmap_merged_overlay.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_04_frame_000170_left/vrb_style_affordance.png,6.0,0.0,"[165.86, 93.48, 310.27, 256.0]",vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_04_frame_000170_left/label_heatmap_merged.npy,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_04_frame_000170_left/label_heatmap_merged.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_04_frame_000170_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E8,1,P01_109_1,open rucksack,open,rucksack,['rucksack'],153,226,152,225,5,171,left,new_contact_episode,97,12,152,"[172.0, 91.0, 313.0, 249.0]",3.4488841479160097,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,1.0,36,33,33,1.0,1.4617892503738403,5,0.0,22862.0,success,172,0.34195768265117316,,170.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.22311111111111112,,,,,,,success,keep,,5.665479655822116,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_05_frame_000171_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_05_frame_000171_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_05_frame_000171_left/reference_frame.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_05_frame_000171_left/label_heatmap_merged_overlay.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_05_frame_000171_left/vrb_style_affordance.png,6.0,0.0,"[170.45, 91.89, 312.19, 253.03]",vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_05_frame_000171_left/label_heatmap_merged.npy,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_05_frame_000171_left/label_heatmap_merged.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_05_frame_000171_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,1,P01_109_1,open rucksack,open,rucksack,['rucksack'],153,226,152,225,6,172,left,new_contact_episode,97,12,62,"[173.0, 90.0, 318.0, 252.0]",3.4154613646965575,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9833333333333334,36,36,33,0.9166666666666666,1.5956884622573853,5,0.0,22578.0,success,173,0.34195768265117316,,171.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.22475555555555554,,,,,,,success,keep,,5.596496012798945,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_06_frame_000172_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_06_frame_000172_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_06_frame_000172_left/reference_frame.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_06_frame_000172_left/label_heatmap_merged_overlay.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_06_frame_000172_left/vrb_style_affordance.png,6.0,0.0,"[172.75, 90.93, 315.2, 250.2]",vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_06_frame_000172_left/label_heatmap_merged.npy,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_06_frame_000172_left/label_heatmap_merged.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_06_frame_000172_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,1,P01_109_1,open rucksack,open,rucksack,['rucksack'],153,226,152,225,7,175,left,new_contact_episode,97,12,53,"[169.0, 88.0, 328.0, 252.0]",3.2858593190541177,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9833333333333334,36,36,33,0.9166666666666666,1.3609939813613892,5,0.0,23814.0,success,176,0.34195768265117316,,174.0,pre_contact_gap_tracked_reference,1.0,cotracker_weighted_affine,success,5,0.0,0.2236,,,,,,,success,keep,,5.605270180559157,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_07_frame_000175_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_07_frame_000175_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_07_frame_000175_left/reference_frame.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_07_frame_000175_left/label_heatmap_merged_overlay.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_07_frame_000175_left/vrb_style_affordance.png,6.0,0.0,"[170.37, 89.14, 316.68, 250.79]",vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_07_frame_000175_left/label_heatmap_merged.npy,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_07_frame_000175_left/label_heatmap_merged.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_07_frame_000175_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,1,P01_109_1,open rucksack,open,rucksack,['rucksack'],153,226,152,225,8,176,left,new_contact_episode,97,12,67,"[179.0, 90.0, 323.0, 250.0]",3.250298634998044,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.90625,36,32,17,0.53125,1.7576189041137695,5,0.0,23961.0,success,177,0.34195768265117316,,173.0,pre_contact_gap_tracked_reference,3.0,cotracker_weighted_affine,success,5,0.0,0.2275111111111111,,,,,,,success,keep,,5.286442266209919,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_08_frame_000176_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_08_frame_000176_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_08_frame_000176_left/reference_frame.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_08_frame_000176_left/label_heatmap_merged_overlay.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_08_frame_000176_left/vrb_style_affordance.png,6.0,0.0,"[172.43, 89.49, 318.64, 252.33]",vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_08_frame_000176_left/label_heatmap_merged.npy,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_08_frame_000176_left/label_heatmap_merged.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_08_frame_000176_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,1,P01_109_1,open rucksack,open,rucksack,['rucksack'],153,226,152,225,9,177,left,new_contact_episode,97,12,167,"[176.0, 96.0, 320.0, 242.0]",3.2375385445288867,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.8933333333333334,36,30,14,0.4666666666666667,0.9296295046806335,5,0.0,23652.0,success,178,0.34195768265117316,,174.0,pre_contact_gap_tracked_reference,3.0,cotracker_weighted_affine,success,5,0.0,0.22133333333333333,,,,,,,success,keep,,5.272111114859581,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_09_frame_000177_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_09_frame_000177_left,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_09_frame_000177_left/reference_frame.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_09_frame_000177_left/label_heatmap_merged_overlay.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_09_frame_000177_left/vrb_style_affordance.png,6.0,0.0,"[171.35, 89.0, 316.94, 250.56]",vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_09_frame_000177_left/label_heatmap_merged.npy,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_09_frame_000177_left/label_heatmap_merged.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_09_frame_000177_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,1,P01_109_1,open rucksack,open,rucksack,['rucksack'],153,226,152,225,10,178,right,new_contact_episode,97,12,52,"[177.0, 93.0, 307.0, 240.0]",2.9954012654346704,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9357142857142857,36,28,19,0.6785714285714286,1.8380112648010254,5,0.0,20010.0,success,179,0.34195768265117316,,177.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.20653333333333335,,,,,,,success,keep,,5.43798823348454,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_10_frame_000178_right,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_10_frame_000178_right,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_10_frame_000178_right/reference_frame.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_10_frame_000178_right/label_heatmap_merged_overlay.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_10_frame_000178_right/vrb_style_affordance.png,6.0,0.0,"[177.79, 96.29, 315.57, 241.05]",vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_10_frame_000178_right/label_heatmap_merged.npy,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_10_frame_000178_right/label_heatmap_merged.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_10_frame_000178_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,1,P01_109_1,open rucksack,open,rucksack,['rucksack'],153,226,152,225,11,180,right,new_contact_episode,97,12,114,"[177.0, 94.0, 302.0, 231.0]",2.9332548265491374,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9636363636363637,36,33,27,0.8181818181818182,1.9231268167495728,5,0.0,18625.0,success,181,0.34195768265117316,,179.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.20453333333333334,,,,,,,success,keep,,5.543142559133876,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_11_frame_000180_right,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_11_frame_000180_right,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_11_frame_000180_right/reference_frame.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_11_frame_000180_right/label_heatmap_merged_overlay.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_11_frame_000180_right/vrb_style_affordance.png,5.0,1.0,"[181.59, 92.4, 306.66, 240.96]",vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_11_frame_000180_right/label_heatmap_merged.npy,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_11_frame_000180_right/label_heatmap_merged.png,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_01_P01_109_1/candidate_11_frame_000180_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,2,P01_109_2,pick up eggs,pick-up,egg,['egg'],252,319,251,318,0,256,right,new_contact_episode,133,3,0,"[156.0, 61.0, 321.0, 212.0]",1.9570454948826514,,,,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_02_P01_109_2/candidate_00_frame_000256_right,,,,,,,,,,,,,,False
E8,2,P01_109_2,pick up eggs,pick-up,egg,['egg'],252,319,251,318,1,257,right,new_contact_episode,133,3,0,"[155.0, 61.0, 307.0, 208.0]",1.9184340250692018,,,,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_02_P01_109_2/candidate_01_frame_000257_right,,,,,,,,,,,,,,False
E8,2,P01_109_2,pick up eggs,pick-up,egg,['egg'],252,319,251,318,2,258,right,new_contact_episode,133,3,0,"[157.0, 61.0, 315.0, 212.0]",1.9295271265832534,,,,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,vrbreproduction/outputs/100subaction-e8-smoke-fallback/experiments/E8/pipeline_outputs/subaction_02_P01_109_2/candidate_02_frame_000258_right,,,,,,,,,,,,,,False
